"name","L1-dcache-load-misses","L1-dcache-loads","LLC-loads","branch-misses","branches","context-switches","cpu-migrations","cycles","instructions","page-faults","task-clock""400.perlbench/Base64.i",2367732,52621274,676930,802335,44015741,0,1,129162699,201646355,3244,54.700409
"400.perlbench/perlio.i",8447132,182364773,2214400,5158308,158867666,0,0,488761199,622462145,5451,151.719862
"400.perlbench/perlmain.i",1153715,29628389,402555,306494,22748091,0,0,69201144,103677150,2651,20.397946
"400.perlbench/perly.i",3678305,91809455,907727,748015,74758569,0,0,186954457,335533630,4445,55.084552
"400.perlbench/poll.i",1320586,29137935,435592,301680,26481627,0,0,77649726,118310431,2820,22.882563
"400.perlbench/pp.i",19552618,397769167,4432082,8187454,333723613,0,0,950722884,1415370128,8711,280.121694
"400.perlbench/pp_ctl.i",13862172,264465101,3395465,5201049,225879540,0,0,633876696,989276026,6854,186.76414
"400.perlbench/pp_hot.i",11830045,234068530,2686097,4258834,191249767,0,0,536139596,839700307,6228,157.973681
"400.perlbench/pp_pack.i",7041791,132411390,2061755,2144318,116611386,0,0,298707850,507717336,5240,92.452907
"400.perlbench/pp_sort.i",4539810,90634990,897338,1587249,80577499,0,0,203656786,337481855,4086,63.960251
"400.perlbench/pp_sys.i",12191516,247264902,3054685,5476878,206126724,0,0,626318830,888130124,6465,184.541867
"400.perlbench/regcomp.i",15301397,280347416,4173699,3992961,245667680,0,0,629317470,1061346076,7690,185.417986
"400.perlbench/regexec.i",15438695,269586235,4191342,3465766,226836444,0,0,583820238,962117621,8229,175.477329
"400.perlbench/run.i",1062318,27941047,393183,246675,18014731,0,0,64586163,94719799,2574,19.034297
"400.perlbench/scope.i",4327115,94264387,1146790,1915627,79068847,0,0,230812229,306310836,4208,70.68965
"400.perlbench/specrand.i",219921,9798828,,170062,9113471,0,0,13596349,42764125,1183,7.862527
"400.perlbench/stdio.i",226488,10784202,,176764,9894571,0,0,13597890,46063237,1236,8.034859
"400.perlbench/sv.i",18572197,379915875,4691295,7979754,324628806,0,0,942800110,1371497742,9249,277.776048
"400.perlbench/taint.i",1453557,34828355,446947,369599,28261083,0,0,81480464,128342440,2838,24.018843
"400.perlbench/toke.i",27313953,506187080,7321855,6426879,419724084,0,0,1086196601,1765185013,13409,321.469359
"400.perlbench/universal.i",3879353,82982123,882363,1509502,75452833,0,0,203667492,320712815,3903,60.768191
"400.perlbench/utf8.i",5618850,117108010,1348681,2603805,99784765,0,0,298689050,426851155,4458,89.11514
"400.perlbench/util.i",6426994,143910722,1818639,3318755,123011086,0,0,375668859,526055781,4844,110.679051
"400.perlbench/xsutils.i",1824060,46090813,468717,668585,37615076,0,0,108632843,172434612,3033,32.632341
"401.bzip2/blocksort.i",2985120,66990248,656427,964851,57121039,0,0,150684558,247958798,2753,44.416474
"401.bzip2/bzip2.i",1305129,31673535,411112,712155,29585804,0,0,93739517,125712090,2127,27.619272
"401.bzip2/bzlib.i",3864637,87480652,799255,1605796,72011925,0,0,203652769,314040347,3119,61.799639
"401.bzip2/compress.i",4415902,110961291,1346037,691940,97657474,0,0,203674703,404718392,4924,65.127447
"401.bzip2/crctable.i",451718,8461306,,111123,6847033,0,0,13597403,32232347,1200,6.906719
"401.bzip2/decompress.i",4400785,94034346,1417441,720592,81937656,0,0,193507519,352476498,4712,57.010974
"401.bzip2/huffman.i",859903,22309397,301580,358480,19500838,0,0,54452927,80291506,1754,16.060564
"401.bzip2/randtable.i",457351,8744118,,109464,7051373,0,0,13596519,33240343,1197,6.750663
"401.bzip2/spec.i",1478848,40253355,360907,834214,34444486,0,0,102860592,143447517,2073,30.310941
"403.gcc/alias.i",6058518,132417763,1295721,2252797,108636681,0,0,298695824,470916412,4698,90.066274
"403.gcc/alloca.i",523549,16544162,,236341,14330320,0,0,13597728,42682131,1602,11.8856
"403.gcc/asprintf.i",206455,9517335,,147807,8886444,0,0,13595074,41590124,1161,7.071763
"403.gcc/attribs.i",2909027,62810959,841927,1312412,61518600,0,0,175723213,262960985,3612,51.772058
"403.gcc/bb-reorder.i",1306142,29222290,411993,299435,26826339,0,0,78607732,127050152,2777,23.152373
"403.gcc/bitmap.i",1836383,48801321,396662,838468,40079347,0,0,108625175,175626602,2759,35.435294
"403.gcc/builtins.i",7513787,168663015,1788541,3425033,144857383,0,0,393725864,599993595,5319,122.138421
"403.gcc/c-aux-info.i",1589147,43556209,406101,556971,36363767,0,0,104194828,167606935,2951,30.693468
"403.gcc/c-common.i",10115915,222298728,2159269,3608155,188193578,0,0,488782905,813775571,7033,150.683639
"403.gcc/c-convert.i",998619,27040798,265614,268663,17676921,0,0,61542355,94489715,2330,18.148271
"403.gcc/c-decl.i",13112554,263762478,3028189,4450411,225410566,0,0,610960036,948602122,7382,180.23229
"403.gcc/c-errors.i",1019830,27581808,357980,255126,17964510,0,0,63698844,96149111,2496,18.774223
"403.gcc/c-format.i",4566274,99731363,1045288,1545340,85114794,0,0,203670448,355560858,4443,67.854604
"403.gcc/c-lang.i",1051795,28131823,382067,254687,17993112,0,0,67444503,95829759,2487,19.873179
"403.gcc/c-lex.i",3325094,68086527,897227,1139354,57182989,0,0,165179543,239312237,3888,48.668565
"403.gcc/c-objc-common.i",1470217,45291458,386657,607430,33859588,0,0,104733099,156488953,3096,30.859173
"403.gcc/c-parse.i",7261984,171868658,2042175,1502527,138913666,0,0,346877777,616660967,6909,102.197345
"403.gcc/c-pragma.i",1536347,41393127,455935,479850,32266415,0,0,96776709,152033814,3044,28.517141
"403.gcc/c-semantics.i",2472160,57454664,766180,1149654,42603019,0,0,135780539,170990598,3371,43.385085
"403.gcc/c-typeck.i",14013271,276430585,3116538,4846067,230290865,0,0,638011318,1002659059,7183,187.978096
"403.gcc/caller-save.i",3235938,68210110,799252,1182857,61504652,0,0,168842140,268557099,3476,49.755321
"403.gcc/calls.i",9022426,197723196,2135932,2693201,163220808,0,0,420887426,671411432,5992,126.050258
"403.gcc/cfg.i",2745846,64329127,810824,1150734,53190457,0,0,162504617,244700015,3496,47.878318
"403.gcc/cfganal.i",2966159,65894110,793440,1271106,59658165,0,0,173638968,269371214,3270,51.16476
"403.gcc/cfgbuild.i",2367444,59323824,662768,978134,46810926,0,0,135777584,188298100,3345,42.009419
"403.gcc/cfgcleanup.i",4473594,92308431,901705,1610807,82190302,0,0,203656263,348789502,3860,65.537715
"403.gcc/cfglayout.i",1719695,46956920,446970,646722,37339385,0,0,108627522,172874391,3007,32.693264
"403.gcc/cfgloop.i",2402869,57063343,599341,1079410,45677484,0,0,135778245,189099576,3020,41.314097
"403.gcc/cfgrtl.i",5068857,106728928,1286821,2000808,93167844,0,0,263538016,393324640,4255,77.64712
"403.gcc/combine.i",27924012,547897723,5948708,7205526,460139321,0,0,1154024589,1974135366,11272,340.90423
"403.gcc/concat.i",694555,20312208,314215,374310,14418059,0,0,40743870,41765322,1691,15.39736
"403.gcc/conflict.i",1399044,39640570,438684,540734,31479574,0,0,96245175,137557590,2655,28.370602
"403.gcc/convert.i",1454208,34982907,433812,510048,32722577,0,0,92486400,143681251,2722,27.248845
"403.gcc/cppdefault.i",628673,13593764,,139269,10783187,0,0,13596968,41752812,1591,9.691736
"403.gcc/cpperror.i",1236992,33003304,362883,467177,26980857,0,0,81961933,113943006,2278,24.156219
"403.gcc/cppexp.i",1994705,50192314,443996,724861,40324139,0,0,108621241,183357135,2916,34.653548
"403.gcc/cppfiles.i",2383934,55612922,673892,1222621,43042037,0,0,135773309,179740044,2769,42.834243
"403.gcc/cpphash.i",942676,26031755,300704,318064,18972468,0,0,62725694,92750498,2150,18.490337
"403.gcc/cppinit.i",3301544,73407277,857152,1389750,60979199,0,0,181300204,284930463,3315,53.419403
"403.gcc/cpplex.i",4237968,90335936,1064095,2164332,78641081,0,0,230813114,326437556,3560,69.193409
"403.gcc/cpplib.i",3473114,80352128,888453,2105548,69833972,0,0,203654352,297319299,3149,65.62887
"403.gcc/cppmacro.i",3162779,76516778,777595,1603993,67744553,0,0,195717704,301097108,3172,57.665616
"403.gcc/cse.i",17290523,346325525,4134939,5116162,293304161,0,1,761484382,1240914652,9268,224.361922
"403.gcc/cselib.i",3479659,80567471,770835,1625038,70107336,0,0,203481663,297937936,3542,59.950713
"403.gcc/dbxout.i",5570129,114177968,1456693,2005220,98541448,0,0,273767002,431660959,4674,80.661623
"403.gcc/debug.i",699446,20425563,375192,257662,15142993,0,0,40742123,41082717,1901,14.419557
"403.gcc/dependence.i",3012087,73693871,870279,1305695,69246925,0,0,189982011,291449697,3740,55.973722
"403.gcc/df.i",8626322,201184026,2063966,4227022,173462772,0,0,488761627,731264025,5483,145.371117
"403.gcc/diagnostic.i",3505082,79566564,902648,1920878,66142573,0,0,203658230,283925992,3382,63.431818
"403.gcc/doloop.i",1902829,49099212,449049,652141,40546390,0,1,108625534,188797681,2965,33.461035
"403.gcc/dominance.i",1504895,45609466,346410,623359,37319737,0,0,106974930,168566107,2707,31.519769
"403.gcc/dwarf2asm.i",2371601,56845955,690733,1102763,43549033,0,0,135779435,174298715,3322,42.215173
"403.gcc/dwarf2out.i",16824690,353398308,4388598,8147347,303994944,0,0,919086473,1269219917,8637,270.803893
"403.gcc/dwarfout.i",414592,6794376,,64774,5471383,0,0,13597397,25684077,1078,5.322704
"403.gcc/emit-rtl.i",9502713,207346603,2533300,4805712,172057336,0,0,537146583,725326767,6010,158.26004
"403.gcc/except.i",6951272,157961369,1728948,3614139,132795664,0,0,393734947,553849839,5201,118.95911
"403.gcc/explow.i",3425548,76103757,892397,1488899,68145181,0,0,194687919,293101754,3794,57.360447
"403.gcc/expmed.i",10551869,218762730,2385947,3053213,186192694,0,0,476022855,775071475,6527,140.252453
"403.gcc/expr.i",22075472,445339869,5014104,6322584,369540788,0,1,963957348,1588991233,11624,287.196594
"403.gcc/fibheap.i",1102824,25295534,369912,488851,27751298,0,0,80540304,105364492,1890,23.729786
"403.gcc/final.i",5428622,123801137,1421725,2354010,101626159,0,0,294162339,445864977,4748,86.671334
"403.gcc/flow.i",6912678,148606070,1717002,2771413,128291677,0,0,364274502,545482704,5106,107.326209
"403.gcc/fold-const.i",17512541,353373803,4084532,4668985,296099355,0,0,760649496,1270588426,10225,224.109165
"403.gcc/function.i",14839892,314321204,3552428,5615310,257823780,0,0,730529987,1095784307,7882,215.227041
"403.gcc/gcse.i",11696629,251401089,2871875,6115822,209147951,0,0,639284448,909958686,6358,188.358589
"403.gcc/genrtl.i",1908320,51559759,443379,957997,41838294,0,0,108628216,162592020,2622,38.199338
"403.gcc/getpwd.i",592785,17678770,561468,225634,15102221,0,0,40740881,41907410,1711,12.197966
"403.gcc/ggc-common.i",3541174,78055480,879551,975708,68165286,0,0,178411253,276901312,3915,52.570885
"403.gcc/ggc-page.i",2202209,55077171,631793,1076855,44440999,0,0,135762279,177412092,3152,41.304054
"403.gcc/global.i",5671174,111225125,1347772,1981373,97618221,0,0,265629465,420558581,4314,78.269683
"403.gcc/graph.i",1557601,41736356,434645,560941,33691863,0,0,100081611,149897574,2788,29.5014
"403.gcc/haifa-sched.i",3719200,85180262,877428,1843902,74722439,0,0,203662816,317129244,3652,64.429354
"403.gcc/hash.i",1066776,27022584,313022,413869,25399196,0,0,73494317,104973325,2142,21.667414
"403.gcc/hashtab.i",1134795,31553046,389782,628664,29164485,0,0,86809240,115952570,2033,25.577116
"403.gcc/hashtable.i",1305311,32999426,356486,524624,28189416,0,0,81504952,122292389,2277,24.017724
"403.gcc/hex.i",240043,10688752,,142807,9742424,0,0,13596491,45770986,1210,7.649239
"403.gcc/hooks.i",614402,19176954,476599,214239,15454583,0,0,40745554,42616143,1831,12.730075
"403.gcc/i386.i",26201330,553143146,5593931,9612487,462351865,0,0,1249024247,1935931477,11186,372.313802
"403.gcc/ifcvt.i",5469881,114408057,1348402,2188891,103302768,0,0,283386057,443387303,4302,83.495282
"403.gcc/insn-attrtab.i",59626317,1056028802,11037581,8131700,845968616,0,0,2036502701,3614007996,19775,600.526175
"403.gcc/insn-emit.i",33459596,786541238,8253435,17740959,668587056,0,0,1978152408,2840880893,13161,582.817719
"403.gcc/insn-extract.i",4755853,120663949,1186130,601925,104749529,0,0,203686899,452829791,5673,66.034297
"403.gcc/insn-opinit.i",2427704,52520011,519240,383187,44624956,0,0,108628609,207844322,3494,33.174127
"403.gcc/insn-output.i",9109351,212855119,2844519,4855951,178435365,0,0,563630608,788104241,6671,166.068642
"403.gcc/insn-peep.i",860164,19425800,583624,189130,13632072,0,0,40740097,41086074,2032,13.457816
"403.gcc/insn-recog.i",108920985,1774641186,28726262,10658898,1529016030,0,0,3462283859,6419819884,31586,1023.466737
"403.gcc/integrate.i",7051484,149566205,1819857,2487071,129266135,0,0,350365724,584895834,5382,103.227537
"403.gcc/intl.i",636910,13606356,,135249,10785946,0,0,13597621,41240375,1579,9.758412
"403.gcc/jump.i",4662760,98102897,1153368,1977142,85165072,0,0,248640288,365329484,3978,73.261238
"403.gcc/langhooks.i",1196251,34517033,488569,438591,28219292,0,0,92148850,135469451,2913,27.153996
"403.gcc/lbasename.i",187413,9396023,,146224,8762493,0,0,13597957,41115224,1159,7.164944
"403.gcc/lcm.i",3185282,69796158,845659,1196461,62601994,0,0,171621203,284195031,3492,50.571
"403.gcc/line-map.i",977545,26702457,309761,335055,19385518,0,0,65592535,95995173,2071,19.329127
"403.gcc/lists.i",940909,25897080,291373,314300,18925095,0,0,62421469,92395836,2227,18.401752
"403.gcc/local-alloc.i",6020874,136245815,1428903,2241695,112574526,0,0,298696270,494563419,4598,90.381677
"403.gcc/loop.i",19538105,404467804,4515491,7311918,359265065,0,0,956841988,1512038375,9151,281.915471
"403.gcc/main.i",627583,19343559,452659,216584,15289364,0,0,40740899,41155240,1844,13.132395
"403.gcc/mbchar.i",432542,6800005,,64641,5474689,0,0,13596967,25684222,1088,5.162842
"403.gcc/md5.i",1333745,36368601,361427,548628,34682770,0,0,84659885,151474745,2321,24.946594
"403.gcc/mkdeps.i",1028793,27612281,310363,439375,24449343,0,0,69062524,100955982,2082,20.353556
"403.gcc/obstack.i",482479,9081423,,91658,7275494,0,0,13598123,33944152,1234,6.644134
"403.gcc/optabs.i",11232907,243905440,2465802,3610520,198024966,0,0,515919949,813892496,6861,155.385184
"403.gcc/params.i",700598,20783406,314808,276915,14871856,0,0,40737362,40630143,1920,14.732559
"403.gcc/partition.i",771978,22629537,276433,361236,14884342,0,0,40738342,39641172,1823,15.910373
"403.gcc/predict.i",2930419,67598279,812198,1084308,54146335,0,0,162407888,251036574,3675,47.849678
"403.gcc/prefix.i",849190,23718368,310476,365403,19843555,0,0,58789103,88177954,2001,17.341687
"403.gcc/print-rtl.i",1126360,29623270,413908,298833,23541541,0,0,69928996,105986410,2601,20.609752
"403.gcc/print-tree.i",2896519,65175864,687925,562641,54584679,0,0,135779376,221336397,3657,40.850653
"403.gcc/profile.i",3753614,80070478,883250,1382018,68229502,0,0,196009265,284526357,3864,57.748096
"403.gcc/real.i",6484992,144163793,1737223,3308124,120119589,0,0,372148899,496305944,4390,109.645316
"403.gcc/recog.i",7000958,146826270,1749948,2909603,125682629,0,0,362050580,540827151,4887,106.675535
"403.gcc/reg-stack.i",6337856,140333204,1379332,2402282,115757155,0,0,298690990,476724849,4937,95.42378
"403.gcc/regclass.i",6658881,135532837,1439050,2051598,112426586,0,0,298709452,474435154,4892,90.285211
"403.gcc/regmove.i",5448748,111059768,1360887,1833857,101147669,0,0,270697440,424316419,4456,79.755657
"403.gcc/regrename.i",6047369,129166163,1335885,2256630,109185738,0,0,298526262,476496756,4416,87.953557
"403.gcc/reload.i",20785847,419080665,4692724,4842318,343421269,0,0,858331853,1464389427,9918,252.882588
"403.gcc/reload1.i",22801563,460388210,5019451,7460640,384593206,0,0,1018660961,1664827301,10143,300.133447
"403.gcc/reorg.i",1018451,22590470,499141,218228,13682697,0,0,40739049,40920852,2270,15.553314
"403.gcc/resource.i",3593894,76276149,870139,1175313,64592008,0,0,176605881,274717946,3675,52.042676
"403.gcc/rtl-error.i",1009422,27563719,288068,282900,17686761,0,0,66145985,95687534,2332,19.492
"403.gcc/rtl.i",1225920,35475233,426747,401697,30380376,0,0,88289804,136230812,2583,26.012595
"403.gcc/rtlanal.i",6580032,143741124,1596988,3199877,119500100,0,0,354132947,509877528,4397,104.343924
"403.gcc/safe-ctype.i",325683,6048802,,74386,4951573,0,0,13596398,23519442,969,5.112182
"403.gcc/sbitmap.i",1830491,48849913,474972,960397,38635099,0,0,108624398,167209951,2745,36.487167
"403.gcc/sched-deps.i",4846972,100303293,1131843,1548131,88333811,0,0,230817542,364387706,4149,68.542929
"403.gcc/sched-ebb.i",1310507,33508341,452249,385115,29181601,0,0,87074758,130495603,2704,25.659193
"403.gcc/sched-rgn.i",6879563,151771253,1768301,2869082,128673007,0,0,358687742,566653848,5027,105.693008
"403.gcc/sched-vis.i",2535328,62619276,731991,875851,49713272,0,0,135782971,205592005,3136,42.705434
"403.gcc/sdbout.i",426187,6797883,,64376,5476678,0,0,13596998,25699999,1079,5.260933
"403.gcc/sibcall.i",2301205,54271634,476320,877852,45068434,0,0,108628115,188379523,3207,38.244895
"403.gcc/simplify-rtx.i",6448433,133152341,1474728,1906103,114193068,0,0,298236474,488555695,4930,87.867203
"403.gcc/splay-tree.i",1111171,26814645,354224,447362,26848664,0,0,77068511,103908670,1928,22.713212
"403.gcc/ssa-ccp.i",3024617,71230218,770653,1047831,63089924,0,0,167707326,278535027,3548,49.413678
"403.gcc/ssa-dce.i",1927476,51160113,467193,767133,40104618,0,0,108621816,185510884,2982,35.225296
"403.gcc/ssa.i",4631573,98571001,1232188,2332093,89627056,0,0,265371707,386901071,3974,78.18608
"403.gcc/stmt.i",12223899,261196330,3016081,5138708,224745519,0,0,631556628,949156820,6932,186.065377
"403.gcc/stor-layout.i",4678117,99509139,1199233,1898996,81616807,0,0,230810845,340912490,4183,71.629011
"403.gcc/stringpool.i",1111528,26905549,326834,349460,23969252,0,0,73195191,102195513,2382,21.564864
"403.gcc/timevar.i",1231662,32942325,361915,439714,26810610,0,0,83806845,115693989,2458,24.700188
"403.gcc/toplev.i",7217587,150866046,1750255,2520539,126894572,0,0,364086040,521932069,5931,107.269463
"403.gcc/tree-dump.i",2679439,67847490,775128,895196,53107200,0,0,151710587,245228500,3609,44.705474
"403.gcc/tree-inline.i",3223048,68346085,844214,1117313,64134687,0,0,175911576,273457686,3688,51.827926
"403.gcc/tree.i",7880348,183024860,2070167,4653816,161574043,0,0,488764180,668283439,5248,146.168852
"403.gcc/ucbqsort.i",473232,14084979,,277766,12686797,0,0,13596242,44815576,1307,10.785976
"403.gcc/unroll.i",7153749,153157934,1655929,2267210,123122922,0,0,325854920,516693346,5025,98.163087
"403.gcc/varasm.i",10316019,218413673,2714471,4944788,189966505,0,0,562786279,810033165,6105,165.816622
"403.gcc/varray.i",1008291,27630429,349158,258516,18101717,0,0,64093486,95713965,2462,18.891198
"403.gcc/vasprintf.i",747667,20660450,337660,290860,15078883,0,0,40736369,40121058,1794,14.330077
"403.gcc/version.i",,3235473,,50303,2756065,0,0,11375930,13256689,848,3.3504
"403.gcc/vmsdbgout.i",449711,6802773,,63934,5484420,0,0,13597337,25749190,1080,5.023133
"403.gcc/xcoffout.i",965253,22242752,531207,214536,14019591,0,0,40742212,42892987,2241,14.980931
"403.gcc/xexit.i",491769,15820815,,186738,13699860,0,0,13597283,45527944,1589,10.795371
"403.gcc/xmalloc.i",504012,16019100,,260194,14048461,0,0,13597666,48017360,1552,11.626102
"403.gcc/xstrdup.i",404887,14361641,,173870,12584002,0,0,13597529,49224895,1499,9.752443
"403.gcc/xstrerror.i",390306,14228078,,174854,12483984,0,0,13596172,50105252,1491,9.594777
"429.mcf/implicit.i",1072016,29664377,302995,413085,25568233,0,0,69522389,105171289,1977,20.491884
"429.mcf/mcf.i",655789,19610292,357893,268890,15117625,0,0,40737261,40502847,1765,13.549912
"429.mcf/mcfutil.i",856775,25182605,290719,377092,20334626,0,0,61214724,89743449,1866,18.046214
"429.mcf/output.i",608661,18873780,499576,245497,15325766,0,0,40739560,40335602,1744,12.803422
"429.mcf/pbeampp.i",714671,21408841,293194,332534,15091967,0,0,40743153,40781863,1828,14.984937
"429.mcf/pbla.i",577786,18475423,732838,226145,15589619,0,0,40741569,40881875,1721,12.394574
"429.mcf/pflowup.i",505999,17329498,,208212,14938086,0,0,13595500,43127588,1668,11.527828
"429.mcf/psimplex.i",680070,20337780,354169,267010,15462234,0,0,40738799,40678172,1822,13.740801
"429.mcf/pstart.i",547716,18383703,600427,222387,15763624,0,0,40741938,41563479,1707,12.268679
"429.mcf/readmin.i",946266,26377440,312010,292008,20450700,0,0,58058348,87998007,2033,17.110731
"429.mcf/treeup.i",729298,21270063,359987,259660,15701872,0,0,40740596,41023992,1831,14.113041
"433.milc/addmat.i",227899,10686539,,162173,9811772,0,0,13597642,45856743,1228,7.791325
"433.milc/addvec.i",210246,10199285,,154150,9410990,0,0,13597114,44073087,1207,7.364465
"433.milc/byterevn.i",195387,9417979,,149195,8790404,0,0,13597720,41192644,1152,6.91443
"433.milc/check_unitarity.i",1043551,28581256,318653,318629,20260083,0,0,64306003,101144287,2055,18.951723
"433.milc/clear_mat.i",206794,10184012,,157788,9384788,0,0,13597440,43984809,1206,7.515822
"433.milc/clearvec.i",185921,9875947,,140343,9164935,0,0,13597158,42949742,1193,7.067016
"433.milc/cmplx.i",176087,9135832,,136459,8570363,0,0,13595608,40234385,1127,6.606653
"433.milc/com_vanilla.i",1938461,43807518,427762,919386,35617825,0,0,108627209,155915025,2411,34.190024
"433.milc/control.i",675652,19323546,385716,269623,14992028,0,0,40738873,39273699,1755,13.516763
"433.milc/d_congrad5_fn.i",1248819,28307695,361455,427616,27336590,0,0,77089883,109120000,2058,22.707183
"433.milc/d_plaq4.i",750106,20989558,325077,289172,15223886,0,0,40745700,40679614,1833,14.354495
"433.milc/dslash_fn2.i",2119793,50999795,440710,689190,43911268,0,0,108627116,192366852,2478,33.586604
"433.milc/f_meas.i",669893,19568329,387733,270765,15192764,0,0,40740706,39420877,1755,13.502277
"433.milc/gauge_info.i",550649,17656029,,209839,15296793,0,0,13597298,41633809,1661,11.859195
"433.milc/gauge_stuff.i",1393622,34073205,404743,621079,31937366,0,0,92064113,136748410,2207,27.126428
"433.milc/gaugefix2.i",1689573,43305979,378473,651546,33969148,0,0,97581303,150640033,2335,28.753366
"433.milc/gaussrand.i",344848,12923486,,179014,11560193,0,0,13595594,48748970,1353,9.130421
"433.milc/grsource_imp.i",648622,19757818,342544,293863,15013020,0,0,40743488,40203509,1740,13.774847
"433.milc/io_helpers.i",1321732,33818306,370257,599614,31322640,0,0,88372802,130126679,2132,26.035614
"433.milc/io_lat4.i",6791312,144273925,1630450,3037454,125806748,0,0,354335295,545234377,3925,104.403922
"433.milc/io_nonansi.i",784087,22018939,309823,338889,14970355,0,0,40735601,40651125,1930,15.934342
"433.milc/l_su2_hit_n.i",207550,10068303,,154598,9293750,0,0,13597201,43585657,1206,7.447804
"433.milc/layout_hyper.i",743341,21430377,319872,330350,15274528,0,0,40745212,41082472,1795,15.030405
"433.milc/m_amat_hwvec.i",195571,9841961,,142283,9102024,0,0,13597767,42722884,1187,7.129224
"433.milc/m_amatvec.i",264691,11312872,,180850,10380552,0,0,13598381,47662923,1260,8.165749
"433.milc/m_amv_4dir.i",209077,10105746,,142748,9329038,0,0,13594944,43683562,1194,7.163145
"433.milc/m_amv_4vec.i",210801,10088285,,142047,9315007,0,0,13594435,43608438,1197,7.12008
"433.milc/m_mat_an.i",289503,11834120,,179270,10793630,0,0,13598208,48542133,1274,8.336288
"433.milc/m_mat_hwvec.i",195254,9844329,,141331,9103837,0,0,13593903,42722740,1187,7.054299
"433.milc/m_mat_na.i",287433,11825313,,178794,10784782,0,0,13593556,48424943,1274,8.327888
"433.milc/m_mat_nn.i",290587,11832150,,178876,10792361,0,0,13597373,48319932,1272,8.365532
"433.milc/m_matvec.i",266244,11374226,,176223,10425432,0,0,13597439,47966848,1252,8.126537
"433.milc/m_mv_s_4dir.i",211791,10089246,,143004,9320744,0,0,13594928,43636000,1194,7.141033
"433.milc/m_su2_mat_vec_a.i",246612,11526777,,153453,10671590,0,0,13597767,49235144,1250,7.943747
"433.milc/m_su2_mat_vec_n.i",247443,11520798,,153884,10662009,0,0,13594738,49197619,1250,7.920792
"433.milc/make_ahmat.i",227866,11006297,,151294,10188364,0,0,13595108,47262298,1242,7.713399
"433.milc/make_lattice.i",733599,20662298,326042,276693,15346031,0,0,40741405,41181142,1811,13.980475
"433.milc/mat_invert.i",790217,22202682,294957,366481,14870667,0,0,40744081,39595992,1830,15.809564
